,Gene Accession,Gene Name,Ontology Term,Preferred Name,Evidence,Network URL
19351,TRAESCS3D02G272600,ENODL1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G272600&keyword=%22TO:0006002%22
19352,TRAESCS4B02G193500,ERDJ3A,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G193500&keyword=%22TO:0006002%22
19353,TRAESCS2A02G417300,ERF1A,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G417300&keyword=%22TO:0006002%22
19354,TRAESCS6A02G131200,ERF7,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G131200&keyword=%22TO:0006002%22
19355,TRAESCS6B02G314600,ERS2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G314600&keyword=%22TO:0006002%22
19356,TRAESCS6D02G261000,FAD2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G261000&keyword=%22TO:0006002%22
19357,TRAESCS6D02G260900,FAD2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G260900&keyword=%22TO:0006002%22
19358,TRAESCS5B02G507100,FAHD2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G507100&keyword=%22TO:0006002%22
19359,TRAESCS3B02G470300,FBX6,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G470300&keyword=%22TO:0006002%22
19360,TRAESCS1B02G293800,FLA4,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G293800&keyword=%22TO:0006002%22
19361,TRAESCS2A02G330300,FLA7,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G330300&keyword=%22TO:0006002%22
19362,TRAESCS3A02G365700,FLN1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G365700&keyword=%22TO:0006002%22
19363,TRAESCS7A02G048600,FSD2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G048600&keyword=%22TO:0006002%22
19364,TRAESCS7D02G086400,FSD3,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G086400&keyword=%22TO:0006002%22
19365,TRAESCS4A02G095500,Fes1C,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G095500&keyword=%22TO:0006002%22
19366,TRAESCS2B02G445500,GA1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G445500&keyword=%22TO:0006002%22
19367,TRAESCSU02G252000,GA1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCSU02G252000&keyword=%22TO:0006002%22
19368,TRAESCS2B02G445200,GA2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G445200&keyword=%22TO:0006002%22
19369,TRAESCS2D02G029400,GA2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G029400&keyword=%22TO:0006002%22
19370,TRAESCS2D02G030100,GA2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G030100&keyword=%22TO:0006002%22
19371,TRAESCS2A02G027600,GA2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G027600&keyword=%22TO:0006002%22
19372,TRAESCS2D02G589600,GSTU26,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G589600&keyword=%22TO:0006002%22
19373,TRAESCS3B02G240000,HAB2,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G240000&keyword=%22TO:0006002%22
19374,TRAESCS3D02G212100,HAB2,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G212100&keyword=%22TO:0006002%22
19375,TRAESCS2D02G412900,HAT2,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G412900&keyword=%22TO:0006002%22
19376,TRAESCS2A02G415900,HAT2,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G415900&keyword=%22TO:0006002%22
19377,TRAESCS1D02G355100,HEL,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G355100&keyword=%22TO:0006002%22
19378,TRAESCS6B02G171600,HEMC,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G171600&keyword=%22TO:0006002%22
19379,TRAESCS2D02G259200,HHO6,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G259200&keyword=%22TO:0006002%22
19380,TRAESCS7D02G490300,HHP3,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G490300&keyword=%22TO:0006002%22
19381,TRAESCS6D02G295500,HSP23.5,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G295500&keyword=%22TO:0006002%22
19382,TRAESCS6B02G346700,HSP23.6,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G346700&keyword=%22TO:0006002%22
19383,TRAESCS7A02G242200,HSP90-3,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G242200&keyword=%22TO:0006002%22
19384,TRAESCS7A02G242200,HSP90-3,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G242200&keyword=%22TO:0006002%22
19385,TRAESCS5B02G249000,HSP90-5,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G249000&keyword=%22TO:0006002%22
19386,TRAESCS5D02G258900,HSP90-5,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G258900&keyword=%22TO:0006002%22
19387,TRAESCS5A02G251000,HSP90-5,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G251000&keyword=%22TO:0006002%22
19388,TRAESCS5B02G058800,IAA2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G058800&keyword=%22TO:0006002%22
19389,TRAESCS2B02G609800,IMDH2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G609800&keyword=%22TO:0006002%22
19390,TRAESCS5A02G411800,JUB1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G411800&keyword=%22TO:0006002%22
19391,TRAESCS5D02G421100,JUB1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G421100&keyword=%22TO:0006002%22
19392,TRAESCS5B02G415700,JUB1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G415700&keyword=%22TO:0006002%22
19393,TRAESCS3B02G328600,LARP6A,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G328600&keyword=%22TO:0006002%22
19394,TRAESCS2A02G041000,LECRK58,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G041000&keyword=%22TO:0006002%22
19395,TRAESCS7B02G241600,LPP2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G241600&keyword=%22TO:0006002%22
19396,TRAESCS7A02G330800,LPP2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G330800&keyword=%22TO:0006002%22
19397,TRAESCS7B02G008400,MAX2,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G008400&keyword=%22TO:0006002%22
19398,TRAESCS7A02G110500,MAX2,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G110500&keyword=%22TO:0006002%22
19399,TRAESCS7D02G106000,MAX2,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G106000&keyword=%22TO:0006002%22
19400,TRAESCS1D02G073900,MPC1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G073900&keyword=%22TO:0006002%22
19401,TRAESCS4D02G142900,MYB108,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G142900&keyword=%22TO:0006002%22
19402,TRAESCS4D02G142900,MYB108,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G142900&keyword=%22TO:0006002%22
19403,TRAESCS5B02G203100,MYB20,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G203100&keyword=%22TO:0006002%22
19404,TRAESCS7A02G305200,NAC021,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G305200&keyword=%22TO:0006002%22
19405,TRAESCS7D02G302000,NAC021,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G302000&keyword=%22TO:0006002%22
19406,TRAESCS2D02G100900,NAC031,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G100900&keyword=%22TO:0006002%22
19407,TRAESCS2B02G118500,NAC031,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G118500&keyword=%22TO:0006002%22
19408,TRAESCS2A02G101400,NAC031,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G101400&keyword=%22TO:0006002%22
19409,TRAESCS3A02G406000,NAC081,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G406000&keyword=%22TO:0006002%22
19410,TRAESCS6B02G274800,NAGK,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G274800&keyword=%22TO:0006002%22
19411,TRAESCS6A02G102400,NLP7,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G102400&keyword=%22TO:0006002%22
19412,TRAESCS3B02G415300,NPF5.10,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G415300&keyword=%22TO:0006002%22
19413,TRAESCS5B02G468300,PAL1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G468300&keyword=%22TO:0006002%22
19414,TRAESCS1A02G037800,PAL2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G037800&keyword=%22TO:0006002%22
19415,TRAESCS4B02G017500,PAP85,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G017500&keyword=%22TO:0006002%22
19416,TRAESCS3D02G517800,PER12,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G517800&keyword=%22TO:0006002%22
19417,TRAESCS3B02G578600,PER12,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G578600&keyword=%22TO:0006002%22
19418,TRAESCS5A02G400500,PER50,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G400500&keyword=%22TO:0006002%22
19419,TRAESCS1B02G115900,PER58,TO_0006002,proline content,TM_0-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G115900&keyword=%22TO:0006002%22
19420,TRAESCS1A02G104300,PER58,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G104300&keyword=%22TO:0006002%22
19421,TRAESCS1B02G115900,PER58,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G115900&keyword=%22TO:0006002%22
19422,TRAESCS3A02G105500,PHR1,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G105500&keyword=%22TO:0006002%22
19423,TRAESCS5D02G386500,PIF4,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G386500&keyword=%22TO:0006002%22
19424,TRAESCS5D02G060300,PIF4,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G060300&keyword=%22TO:0006002%22
19425,TRAESCS5D02G386500,PIF4,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G386500&keyword=%22TO:0006002%22
19426,TRAESCS5A02G049600,PIF4,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G049600&keyword=%22TO:0006002%22
19427,TRAESCS5A02G376500,PIF4,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G376500&keyword=%22TO:0006002%22
19428,TRAESCS5B02G054800,PIF4,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G054800&keyword=%22TO:0006002%22
19429,TRAESCS5B02G380200,PIF5,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G380200&keyword=%22TO:0006002%22
19430,TRAESCS4B02G059200,PIP5K6,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G059200&keyword=%22TO:0006002%22
19431,TRAESCS1D02G264000,PME41,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G264000&keyword=%22TO:0006002%22
19432,TRAESCS2A02G239200,PNP1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G239200&keyword=%22TO:0006002%22
19433,TRAESCS1B02G011100,PNSL5,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G011100&keyword=%22TO:0006002%22
19434,TRAESCS2A02G590600,PORB,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G590600&keyword=%22TO:0006002%22
19435,TRAESCS2B02G593000,PORB,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G593000&keyword=%22TO:0006002%22
19436,TRAESCS5A02G487100,PTAC13,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G487100&keyword=%22TO:0006002%22
19437,TRAESCS5D02G501300,PTAC13,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G501300&keyword=%22TO:0006002%22
19438,TRAESCS7A02G084400,PUB35,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G084400&keyword=%22TO:0006002%22
19439,TRAESCS4B02G299400,RAP2-2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G299400&keyword=%22TO:0006002%22
19440,TRAESCS5D02G486600,RAP2.7,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G486600&keyword=%22TO:0006002%22
19441,TRAESCS2D02G065200,RBCS-1A,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G065200&keyword=%22TO:0006002%22
19442,TRAESCS2A02G066900,RBCS-1B,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G066900&keyword=%22TO:0006002%22
19443,TRAESCS2D02G065400,RBCS-2B,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G065400&keyword=%22TO:0006002%22
19444,TRAESCS5D02G551800,RCD1,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G551800&keyword=%22TO:0006002%22
19445,TRAESCS4A02G321300,RCD1,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G321300&keyword=%22TO:0006002%22
19446,TRAESCS3A02G200100,RH15,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G200100&keyword=%22TO:0006002%22
19447,TRAESCS3B02G366500,RHS16,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G366500&keyword=%22TO:0006002%22
19448,TRAESCS1D02G330300,RKS1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G330300&keyword=%22TO:0006002%22
19449,TRAESCS1B02G341600,RKS1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G341600&keyword=%22TO:0006002%22
19450,TRAESCS2A02G485600,RKS1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G485600&keyword=%22TO:0006002%22
19451,TRAESCS2A02G277100,ROF1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G277100&keyword=%22TO:0006002%22
19452,TRAESCS2D02G276000,ROF1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G276000&keyword=%22TO:0006002%22
19453,TRAESCS5A02G279100,RPL32A,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G279100&keyword=%22TO:0006002%22
19454,TRAESCS5D02G045600,RPL36C,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G045600&keyword=%22TO:0006002%22
19455,TRAESCS6B02G090300,SAP18,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G090300&keyword=%22TO:0006002%22
19456,TRAESCS7A02G404300,SAP2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G404300&keyword=%22TO:0006002%22
19457,TRAESCS7A02G118300,SBT3.4,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G118300&keyword=%22TO:0006002%22
19458,TRAESCS5A02G515400,SCE1,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G515400&keyword=%22TO:0006002%22
19459,TRAESCS7B02G077800,SCL11,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G077800&keyword=%22TO:0006002%22
19460,TRAESCS7D02G174100,SCL14,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G174100&keyword=%22TO:0006002%22
19461,TRAESCS3B02G332700,SDP1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G332700&keyword=%22TO:0006002%22
19462,TRAESCS2A02G497100,SDR,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G497100&keyword=%22TO:0006002%22
19463,TRAESCS4D02G309300,SDR,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G309300&keyword=%22TO:0006002%22
19464,TRAESCS2B02G525400,SDR,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G525400&keyword=%22TO:0006002%22
19465,TRAESCS3D02G396800,SDR,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G396800&keyword=%22TO:0006002%22
19466,TRAESCS5A02G029700,SDR,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G029700&keyword=%22TO:0006002%22
19467,TRAESCS1A02G383700,SDR,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G383700&keyword=%22TO:0006002%22
19468,TRAESCS1D02G440900,SIGC,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G440900&keyword=%22TO:0006002%22
19469,TRAESCS4D02G083500,SLP2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G083500&keyword=%22TO:0006002%22
19470,TRAESCS2D02G544600,SOBER1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G544600&keyword=%22TO:0006002%22
19471,TRAESCS2D02G141100,SPL1,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G141100&keyword=%22TO:0006002%22
19472,TRAESCS1A02G088600,SPP2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G088600&keyword=%22TO:0006002%22
19473,TRAESCS1D02G090000,SPP2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G090000&keyword=%22TO:0006002%22
19474,TRAESCS3B02G293100,SR34b,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G293100&keyword=%22TO:0006002%22
19475,TRAESCS5B02G557500,SRO1,TO_0006002,proline content,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G557500&keyword=%22TO:0006002%22
19476,TRAESCS3B02G120300,STP3,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G120300&keyword=%22TO:0006002%22
19477,TRAESCS5B02G228500,SULTR1;2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G228500&keyword=%22TO:0006002%22
19478,TRAESCS3A02G140100,TCP3,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G140100&keyword=%22TO:0006002%22
19479,TRAESCS4D02G308800,TIP1-1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G308800&keyword=%22TO:0006002%22
19480,TRAESCS4B02G310900,TIP1-2,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G310900&keyword=%22TO:0006002%22
19481,TRAESCS7A02G331300,TIP2-1,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G331300&keyword=%22TO:0006002%22
19482,TRAESCS1A02G006000,TRAESCS1A02G006000,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G006000&keyword=%22TO:0006002%22
19483,TRAESCS1A02G070400,TRAESCS1A02G070400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G070400&keyword=%22TO:0006002%22
19484,TRAESCS1A02G078400,TRAESCS1A02G078400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G078400&keyword=%22TO:0006002%22
19485,TRAESCS1A02G078600,TRAESCS1A02G078600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G078600&keyword=%22TO:0006002%22
19486,TRAESCS1A02G079500,TRAESCS1A02G079500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G079500&keyword=%22TO:0006002%22
19487,TRAESCS1A02G093500,TRAESCS1A02G093500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G093500&keyword=%22TO:0006002%22
19488,TRAESCS1A02G149700,TRAESCS1A02G149700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G149700&keyword=%22TO:0006002%22
19489,TRAESCS1A02G278500,TRAESCS1A02G278500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G278500&keyword=%22TO:0006002%22
19490,TRAESCS1A02G317200,TRAESCS1A02G317200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G317200&keyword=%22TO:0006002%22
19491,TRAESCS1A02G328800,TRAESCS1A02G328800,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G328800&keyword=%22TO:0006002%22
19492,TRAESCS1A02G384300,TRAESCS1A02G384300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G384300&keyword=%22TO:0006002%22
19493,TRAESCS1B02G115600,TRAESCS1B02G115600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G115600&keyword=%22TO:0006002%22
19494,TRAESCS1B02G135700,TRAESCS1B02G135700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G135700&keyword=%22TO:0006002%22
19495,TRAESCS1B02G183100,TRAESCS1B02G183100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G183100&keyword=%22TO:0006002%22
19496,TRAESCS1B02G260600,TRAESCS1B02G260600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G260600&keyword=%22TO:0006002%22
19497,TRAESCS1B02G329600,TRAESCS1B02G329600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G329600&keyword=%22TO:0006002%22
19498,TRAESCS1B02G361200,TRAESCS1B02G361200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G361200&keyword=%22TO:0006002%22
19499,TRAESCS1B02G413900,TRAESCS1B02G413900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G413900&keyword=%22TO:0006002%22
19500,TRAESCS1B02G423600,TRAESCS1B02G423600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G423600&keyword=%22TO:0006002%22
19501,TRAESCS1B02G434400,TRAESCS1B02G434400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G434400&keyword=%22TO:0006002%22
